# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,,,,,,,
# for any damages resulting from its use.,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,,,,,,,
# retrieved: 2017-02-20 18:45:56 EST       (vaww02),,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,
"#    USGS 0209734440 BOLIN CREEK AT VILLAGE DRIVE AT CHAPEL HILL, NC",,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# Data provided for site 0209734440,,,,,,,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,,,,,,,
"#         86321       00065     00001     Gage height, feet (Maximum)",,,,,,,,,,,,,,
"#         86322       00065     00002     Gage height, feet (Minimum)",,,,,,,,,,,,,,
"#         86323       00065     00003     Gage height, feet (Mean)",,,,,,,,,,,,,,
"#         86324       00060     00001     Discharge, cubic feet per second (Maximum)",,,,,,,,,,,,,,
"#         86325       00060     00002     Discharge, cubic feet per second (Minimum)",,,,,,,,,,,,,,
"#         86326       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,,,,,,,
#        ,,,,,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,,,,,,,
#     e  Value has been estimated.,,,,,,,,,,,,,,
# 5s,15s,20d,14n,10s,14n,10s,14n,10s,14n,10s,14n,10s,14n,10s
agency_cd,site_no,datetime,86321_00065_00001,86321_00065_00001_cd,86322_00065_00002,86322_00065_00002_cd,86323_00065_00003,86323_00065_00003_cd,86324_00060_00001,86324_00060_00001_cd,86325_00060_00002,86325_00060_00002_cd,86326_00060_00003,86326_00060_00003_cd
USGS,209734440,7/14/15,2.76,A,1.89,A,2.15,A,34,A,1.6,A,7.7,A
USGS,209734440,7/15/15,1.89,A,1.79,A,1.83,A,1.6,A,0.85,A,1.1,A
USGS,209734440,7/16/15,1.79,A,1.72,A,1.76,A,0.85,A,0.5,A,0.68,A
USGS,209734440,7/17/15,1.72,A,1.7,A,1.71,A,0.5,A,0.42,A,0.46,A
USGS,209734440,7/18/15,1.97,A,1.69,A,1.75,A,2.6,A,0.42,A,0.81,A
USGS,209734440,7/19/15,1.89,A,1.74,A,1.8,A,1.7,A,0.63,A,0.98,A
USGS,209734440,7/20/15,1.74,A,1.7,A,1.72,A,0.63,A,0.46,A,0.52,A
USGS,209734440,7/21/15,3.11,A,1.66,A,1.91,A,66,A,0.32,A,7.5,A
USGS,209734440,7/22/15,2.49,A,1.85,A,2.03,A,18,A,1.3,A,4.2,A
USGS,209734440,7/23/15,1.85,A,1.77,A,1.8,A,1.3,A,0.79,A,0.98,A
USGS,209734440,7/24/15,1.77,A,1.72,A,1.74,A,0.79,A,0.54,A,0.66,A
USGS,209734440,7/25/15,1.72,A,1.69,A,1.71,A,0.54,A,0.42,A,0.49,A
USGS,209734440,7/26/15,1.69,A,1.63,A,1.66,A,0.42,A,0.23,A,0.31,A
USGS,209734440,7/27/15,1.64,A,1.62,A,1.63,A,0.26,A,0.21,A,0.23,A
USGS,209734440,7/28/15,1.65,A,1.62,A,1.63,A,0.32,A,0.21,A,0.24,A
USGS,209734440,7/29/15,1.66,A,1.63,A,1.64,A,0.35,A,0.26,A,0.3,A
USGS,209734440,7/30/15,1.64,A,1.62,A,1.63,A,0.29,A,0.23,A,0.26,A
USGS,209734440,7/31/15,1.64,A,1.62,A,1.63,A,0.29,A,0.23,A,0.25,A
USGS,209734440,8/1/15,1.62,A,1.55,A,1.59,A,0.23,A,0.1,A,0.18,A
USGS,209734440,8/2/15,1.57,A,1.52,A,1.55,A,0.13,A,0.07,A,0.1,A
USGS,209734440,8/3/15,1.53,A,1.49,A,1.52,A,0.08,A,0.05,A,0.07,A
USGS,209734440,8/4/15,1.53,A,1.48,A,1.5,A,0.08,A,0.05,A,0.06,A
USGS,209734440,8/5/15,1.52,A,1.47,A,1.49,A,0.07,A,0.04,A,0.05,A
USGS,209734440,8/6/15,1.6,A,1.46,A,1.5,A,0.19,A,0.04,A,0.07,A
USGS,209734440,8/7/15,1.57,A,1.54,A,1.55,A,0.13,A,0.09,A,0.11,A
USGS,209734440,8/8/15,1.61,A,1.55,A,1.58,A,0.23,A,0.11,A,0.17,A
USGS,209734440,8/9/15,1.59,A,1.53,A,1.56,A,0.19,A,0.09,A,0.14,A
USGS,209734440,8/10/15,1.53,A,1.5,A,1.52,A,0.09,A,0.06,A,0.08,A
USGS,209734440,8/11/15,2.58,A,1.48,A,1.68,A,23,A,0.05,A,2.8,A
USGS,209734440,8/12/15,2.32,A,1.73,A,1.88,A,11,A,0.68,A,2.3,A
USGS,209734440,8/13/15,1.73,A,1.66,A,1.69,A,0.68,A,0.38,A,0.51,A
USGS,209734440,8/14/15,1.67,A,1.57,A,1.63,A,0.42,A,0.15,A,0.29,A
USGS,209734440,8/15/15,1.57,A,1.5,A,1.54,A,0.15,A,0.06,A,0.11,A
USGS,209734440,8/16/15,1.61,A,1.5,A,1.57,A,0.23,A,0.06,A,0.16,A
USGS,209734440,8/17/15,1.53,A,1.47,A,1.51,A,0.09,A,0.05,A,0.08,A
USGS,209734440,8/18/15,1.47,A,1.45,A,1.46,A,0.05,A,0.04,A,0.04,A
USGS,209734440,8/19/15,1.7,A,1.44,A,1.47,A,0.58,A,0.04,A,0.08,A
USGS,209734440,8/20/15,1.62,A,1.48,A,1.52,A,0.29,A,0.06,A,0.1,A
USGS,209734440,8/21/15,1.48,A,1.45,A,1.47,A,0.06,A,0.04,A,0.05,A
USGS,209734440,8/22/15,1.45,A,1.42,A,1.44,A,0.04,A,0.03,A,0.04,A
USGS,209734440,8/23/15,1.42,A,1.38,A,1.39,A,0.03,A,0.02,A,0.02,A
USGS,209734440,8/24/15,1.53,A,1.37,A,1.41,A,0.1,A,0.02,A,0.03,A
USGS,209734440,8/25/15,1.4,A,1.36,A,1.38,A,0.03,A,0.02,A,0.02,A
USGS,209734440,8/26/15,1.4,A,1.37,A,1.38,A,0.03,A,0.02,A,0.02,A
USGS,209734440,8/27/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,Ae
USGS,209734440,8/28/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,Ae
USGS,209734440,8/29/15,1.33,A,1.31,A,1.32,A,0.01,A,0.01,A,0.01,A
USGS,209734440,8/30/15,1.31,A,1.29,A,1.3,A,0.01,A,0.01,A,0.01,A
USGS,209734440,8/31/15,3.39,A,1.29,A,2.09,A,99,A,0.01,A,15,A
USGS,209734440,9/1/15,1.92,A,1.74,A,1.81,A,1.7,A,0.58,A,0.93,A
USGS,209734440,9/2/15,2.07,A,1.67,A,1.7,A,3.7,A,0.35,A,0.46,A
USGS,209734440,9/3/15,3.07,A,1.76,A,2.01,A,63,A,0.67,A,5.3,A
USGS,209734440,9/4/15,1.76,A,1.67,A,1.71,A,0.67,A,0.35,A,0.46,A
USGS,209734440,9/5/15,1.67,A,1.62,A,1.64,A,0.35,A,0.23,A,0.29,A
USGS,209734440,9/6/15,1.62,A,1.58,A,1.6,A,0.23,A,0.16,A,0.2,A
USGS,209734440,9/7/15,1.59,A,1.56,A,1.58,A,0.18,A,0.13,A,0.17,A
USGS,209734440,9/8/15,1.57,A,1.55,A,1.56,A,0.15,A,0.12,A,0.14,A
USGS,209734440,9/9/15,1.56,A,1.53,A,1.55,A,0.13,A,0.1,A,0.12,A
USGS,209734440,9/10/15,1.76,A,1.54,A,1.68,A,0.67,A,0.11,A,0.4,A
USGS,209734440,9/11/15,1.96,A,1.71,A,1.79,A,2.1,A,0.47,A,0.89,A
USGS,209734440,9/12/15,1.71,A,1.65,A,1.68,A,0.47,A,0.3,A,0.37,A
USGS,209734440,9/13/15,1.66,A,1.61,A,1.64,A,0.32,A,0.21,A,0.27,A
USGS,209734440,9/14/15,1.62,A,1.57,A,1.59,A,0.23,A,0.15,A,0.18,A
USGS,209734440,9/15/15,1.57,A,1.51,A,1.54,A,0.15,A,0.08,A,0.12,A
USGS,209734440,9/16/15,1.52,A,1.49,A,1.51,A,0.09,A,0.06,A,0.08,A
USGS,209734440,9/17/15,1.51,A,1.48,A,1.49,A,0.08,A,0.06,A,0.06,A
USGS,209734440,9/18/15,1.49,A,1.47,A,1.48,A,0.06,A,0.05,A,0.06,A
USGS,209734440,9/19/15,1.47,A,1.45,A,1.46,A,0.05,A,0.04,A,0.05,A
USGS,209734440,9/20/15,1.45,A,1.42,A,1.44,A,0.04,A,0.03,A,0.04,A
USGS,209734440,9/21/15,1.43,A,1.41,A,1.42,A,0.04,A,0.03,A,0.03,A
USGS,209734440,9/22/15,1.41,A,1.38,A,1.4,A,0.03,A,0.02,A,0.03,A
USGS,209734440,9/23/15,1.39,A,1.38,A,1.38,A,0.02,A,0.02,A,0.02,A
USGS,209734440,9/24/15,1.46,A,1.37,A,1.38,A,0.05,A,0.02,A,0.02,A
USGS,209734440,9/25/15,3.36,A,1.44,A,2.51,A,95,A,0.04,A,32,A
USGS,209734440,9/26/15,2.45,A,2.08,A,2.21,A,16,A,3.8,A,7.2,A
USGS,209734440,9/27/15,2.35,A,1.98,A,2.14,A,11,A,2.4,A,5.3,A
USGS,209734440,9/28/15,2.35,A,1.88,A,1.93,A,11,A,1.4,A,1.9,A
USGS,209734440,9/29/15,3.41,A,2.3,A,2.66,A,101,A,9.4,A,32,A
USGS,209734440,9/30/15,2.3,A,2,A,2.13,A,9.4,A,2.6,A,5,A
USGS,209734440,10/1/15,2.31,A,1.99,A,2.18,A,9.7,A,2.5,A,6.3,A
USGS,209734440,10/2/15,4.8,A,2.1,A,2.93,A,364,A,4.2,A,69,A
USGS,209734440,10/3/15,5.04,A,3.01,A,3.99,A,430,A,57,A,205,A
USGS,209734440,10/4/15,3.01,A,2.4,A,2.66,A,57,A,13,A,30,A
USGS,209734440,10/5/15,2.4,A,2.15,A,2.26,A,13,A,5.2,A,8.3,A
USGS,209734440,10/6/15,2.15,A,2.01,A,2.08,A,5.2,A,2.8,A,3.9,A
USGS,209734440,10/7/15,2.01,A,1.91,A,1.97,A,2.8,A,1.6,A,2.2,A
USGS,209734440,10/8/15,1.91,A,1.85,A,1.88,A,1.6,A,1.2,A,1.4,A
USGS,209734440,10/9/15,1.95,A,1.84,A,1.89,A,2,A,1.1,A,1.5,A
USGS,209734440,10/10/15,1.88,A,1.83,A,1.84,A,1.4,A,1,A,1.1,A
USGS,209734440,10/11/15,1.88,A,1.83,A,1.86,A,1.4,A,1,A,1.2,A
USGS,209734440,10/12/15,1.83,A,1.8,A,1.82,A,1,A,0.86,A,0.95,A
USGS,209734440,10/13/15,1.8,A,1.79,A,1.8,A,0.86,A,0.81,A,0.85,A
USGS,209734440,10/14/15,1.81,A,1.79,A,1.8,A,0.92,A,0.81,A,0.84,A
USGS,209734440,10/15/15,1.8,A,1.79,A,1.8,A,0.86,A,0.81,A,0.85,A
USGS,209734440,10/16/15,1.8,A,1.79,A,1.79,A,0.86,A,0.81,A,0.81,A
USGS,209734440,10/17/15,1.81,A,1.79,A,1.8,A,0.92,A,0.81,A,0.85,A
USGS,209734440,10/18/15,1.81,A,1.79,A,1.79,A,0.92,A,0.81,A,0.83,A
USGS,209734440,10/19/15,1.8,A,1.78,A,1.79,A,0.86,A,0.76,A,0.82,A
USGS,209734440,10/20/15,1.81,A,1.79,A,1.81,A,0.92,A,0.81,A,0.89,A
USGS,209734440,10/21/15,1.82,A,1.8,A,1.81,A,0.98,A,0.86,A,0.9,A
USGS,209734440,10/22/15,1.83,A,1.81,A,1.81,A,1,A,0.92,A,0.94,A
USGS,209734440,10/23/15,1.83,A,1.81,A,1.82,A,1,A,0.92,A,0.96,A
USGS,209734440,10/24/15,1.83,A,1.82,A,1.83,A,1,A,0.98,A,1,A
USGS,209734440,10/25/15,1.83,A,1.83,A,1.83,A,1,A,1,A,1,A
USGS,209734440,10/26/15,1.83,A,1.82,A,1.83,A,1,A,0.98,A,1,A
USGS,209734440,10/27/15,1.92,A,1.82,A,1.85,A,1.7,A,0.98,A,1.2,A
USGS,209734440,10/28/15,2.62,A,1.91,A,2.24,A,26,A,1.6,A,9.9,A
USGS,209734440,10/29/15,2.21,A,1.98,A,2.08,A,6.6,A,2.4,A,4,A
USGS,209734440,10/30/15,1.98,A,1.9,A,1.93,A,2.4,A,1.6,A,1.8,A
USGS,209734440,10/31/15,1.9,A,1.86,A,1.88,A,1.6,A,1.2,A,1.4,A
USGS,209734440,11/1/15,1.86,A,1.85,A,1.85,A,1.2,A,1.2,A,1.2,A
USGS,209734440,11/2/15,3.68,A,1.85,A,2.85,A,139,A,1.2,A,60,A
USGS,209734440,11/3/15,3.54,A,2.58,A,2.97,A,118,A,24,A,56,A
USGS,209734440,11/4/15,2.58,A,2.28,A,2.42,A,24,A,8.7,A,14,A
USGS,209734440,11/5/15,2.28,A,2.16,A,2.21,A,8.7,A,5.4,A,6.8,A
USGS,209734440,11/6/15,2.16,A,2.05,A,2.1,A,5.4,A,3.3,A,4.2,A
USGS,209734440,11/7/15,2.4,A,2.02,A,2.2,A,13,A,2.9,A,6.9,A
USGS,209734440,11/8/15,2.21,A,2.07,A,2.13,A,6.6,A,3.7,A,4.7,A
USGS,209734440,11/9/15,4.16,A,2.05,A,2.89,A,220,A,3.3,A,72,A
USGS,209734440,11/10/15,3.7,A,2.66,A,3.03,A,142,A,29,A,62,A
USGS,209734440,11/11/15,2.66,A,2.32,A,2.47,A,29,A,10,A,17,A
USGS,209734440,11/12/15,2.32,A,2.19,A,2.24,A,10,A,6.1,A,7.6,A
USGS,209734440,11/13/15,2.19,A,2.1,A,2.14,A,6.1,A,4.2,A,5,A
USGS,209734440,11/14/15,2.1,A,2.02,A,2.05,A,4.2,A,2.9,A,3.4,A
USGS,209734440,11/15/15,2.03,A,1.99,A,2.01,A,3,A,2.5,A,2.7,A
USGS,209734440,11/16/15,1.99,A,1.97,A,1.98,A,2.5,A,2.3,A,2.4,A
USGS,209734440,11/17/15,1.97,A,1.94,A,1.96,A,2.3,A,1.9,A,2.1,A
USGS,209734440,11/18/15,1.95,A,1.94,A,1.94,A,2,A,1.9,A,2,A
USGS,209734440,11/19/15,4.71,A,1.94,A,3.27,A,341,A,1.9,A,107,A
USGS,209734440,11/20/15,2.9,A,2.4,A,2.61,A,47,A,13,A,26,A
USGS,209734440,11/21/15,2.4,A,2.23,A,2.3,A,13,A,7.2,A,9.5,A
USGS,209734440,11/22/15,2.23,A,2.13,A,2.18,A,7.2,A,4.8,A,5.9,A
USGS,209734440,11/23/15,2.13,A,2.08,A,2.1,A,4.8,A,3.8,A,4.2,A
USGS,209734440,11/24/15,2.08,A,2.03,A,2.05,A,3.8,A,3,A,3.3,A
USGS,209734440,11/25/15,2.03,A,1.99,A,2.01,A,3,A,2.5,A,2.7,A
USGS,209734440,11/26/15,1.99,A,1.97,A,1.98,A,2.5,A,2.3,A,2.4,A
USGS,209734440,11/27/15,1.98,A,1.97,A,1.97,A,2.4,A,2.3,A,2.3,A
USGS,209734440,11/28/15,1.97,A,1.95,A,1.96,A,2.3,A,2,A,2.2,A
USGS,209734440,11/29/15,1.98,A,1.94,A,1.95,A,2.4,A,1.9,A,2.1,A
USGS,209734440,11/30/15,2.46,A,1.98,A,2.34,A,16,A,2.4,A,11,A
USGS,209734440,12/1/15,2.48,A,2.28,A,2.38,A,17,A,8.7,A,13,A
USGS,209734440,12/2/15,2.28,A,2.23,A,2.25,A,8.7,A,7.2,A,7.8,A
USGS,209734440,12/3/15,2.23,A,2.13,A,2.18,A,7.2,A,4.8,A,5.9,A
USGS,209734440,12/4/15,2.13,A,2.05,A,2.08,A,4.8,A,3.3,A,3.8,A
USGS,209734440,12/5/15,2.05,A,2.02,A,2.04,A,3.3,A,2.9,A,3.1,A
USGS,209734440,12/6/15,2.02,A,2.01,A,2.02,A,2.9,A,2.8,A,2.8,A
USGS,209734440,12/7/15,2.02,A,2,A,2.01,A,2.9,A,2.6,A,2.7,A
USGS,209734440,12/8/15,2,A,1.98,A,1.99,A,2.6,A,2.4,A,2.5,A
USGS,209734440,12/9/15,1.99,A,1.97,A,1.98,A,2.5,A,2.3,A,2.3,A
USGS,209734440,12/10/15,1.97,A,1.96,A,1.97,A,2.3,A,2.1,A,2.2,A
USGS,209734440,12/11/15,1.96,A,1.95,A,1.96,A,2.1,A,2,A,2.1,A
USGS,209734440,12/12/15,1.95,A,1.94,A,1.94,A,2,A,1.9,A,2,A
USGS,209734440,12/13/15,1.94,A,1.93,A,1.94,A,1.9,A,1.8,A,1.9,A
USGS,209734440,12/14/15,1.97,A,1.93,A,1.95,A,2.3,A,1.8,A,2,A
USGS,209734440,12/15/15,1.97,A,1.94,A,1.96,A,2.3,A,1.9,A,2.1,A
USGS,209734440,12/16/15,1.94,A,1.92,A,1.93,A,1.9,A,1.7,A,1.8,A
USGS,209734440,12/17/15,4.37,A,1.92,A,2.86,A,262,A,1.7,A,77,A
USGS,209734440,12/18/15,3.08,A,2.51,A,2.78,A,64,A,19,A,38,A
USGS,209734440,12/19/15,2.51,A,2.27,A,2.37,A,19,A,8.4,A,12,A
USGS,209734440,12/20/15,2.27,A,2.17,A,2.22,A,8.4,A,5.6,A,6.9,A
USGS,209734440,12/21/15,2.17,A,2.12,A,2.15,A,5.6,A,4.6,A,5.2,A
USGS,209734440,12/22/15,4.03,A,2.12,A,3,A,196,A,4.6,A,72,A
USGS,209734440,12/23/15,6.39,A,2.78,A,4.88,A,941,A,37,A,471,A
USGS,209734440,12/24/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,Ae
USGS,209734440,12/25/15,2.79,A,2.47,A,2.6,A,38,A,17,A,25,A
USGS,209734440,12/26/15,2.47,A,2.32,A,2.39,A,17,A,10,A,13,A
USGS,209734440,12/27/15,2.33,A,2.26,A,2.29,A,10,A,8.1,A,8.9,A
USGS,209734440,12/28/15,2.53,A,2.23,A,2.29,A,20,A,7.2,A,9.5,A
USGS,209734440,12/29/15,2.89,A,2.53,A,2.71,A,46,A,20,A,32,A
USGS,209734440,12/30/15,7.13,A,2.45,A,4.16,A,1330,A,16,A,379,A
USGS,209734440,12/31/15,4.03,A,2.94,A,3.3,A,196,A,52,A,92,A
USGS,209734440,1/1/16,2.95,A,2.54,A,2.71,A,53,A,23,A,35,A
USGS,209734440,1/2/16,2.54,A,2.36,A,2.44,A,23,A,13,A,17,A
USGS,209734440,1/3/16,2.36,A,2.28,A,2.32,A,13,A,9.7,A,11,A
USGS,209734440,1/4/16,2.28,A,2.2,A,2.24,A,9.7,A,7.5,A,8.6,A
USGS,209734440,1/5/16,2.2,A,2.14,A,2.17,A,7.5,A,5.9,A,6.6,A
USGS,209734440,1/6/16,2.14,A,2.13,A,2.14,A,5.9,A,5.6,A,5.8,A
USGS,209734440,1/7/16,2.14,A,2.12,A,2.13,A,5.9,A,5.4,A,5.6,A
USGS,209734440,1/8/16,2.12,A,2.11,A,2.11,A,5.4,A,5.2,A,5.2,A
USGS,209734440,1/9/16,2.41,A,2.1,A,2.13,A,15,A,5,A,5.9,A
USGS,209734440,1/10/16,2.42,A,2.19,A,2.31,A,16,A,7.2,A,11,A
USGS,209734440,1/11/16,2.19,A,2.1,A,2.14,A,7.2,A,5,A,5.9,A
USGS,209734440,1/12/16,2.11,A,2.09,A,2.1,A,5.2,A,4.8,A,5,A
USGS,209734440,1/13/16,2.09,A,2.06,A,2.07,A,4.8,A,4.2,A,4.4,A
USGS,209734440,1/14/16,2.06,A,2.05,A,2.06,A,4.2,A,4,A,4.1,A
USGS,209734440,1/15/16,2.28,A,2.04,A,2.1,A,9.7,A,3.8,A,5.1,A
USGS,209734440,1/16/16,2.28,A,2.12,A,2.18,A,9.7,A,5.4,A,7.1,A
USGS,209734440,1/17/16,2.15,A,2.09,A,2.12,A,6.1,A,4.8,A,5.3,A
USGS,209734440,1/18/16,2.11,A,2.06,A,2.08,A,5.2,A,4.2,A,4.6,A
USGS,209734440,1/19/16,2.06,A,2.03,A,2.04,A,4.2,A,3.7,A,3.8,A
USGS,209734440,1/20/16,2.04,A,2.02,A,2.03,A,3.8,A,3.5,A,3.6,A
USGS,209734440,1/21/16,2.04,A,2.02,A,2.03,A,3.8,A,3.5,A,3.6,A
USGS,209734440,1/22/16,2.17,A,2.02,A,2.07,A,6.6,A,3.5,A,4.5,A
USGS,209734440,1/23/16,2.17,A,2,A,2.1,A,6.6,A,3.2,A,5,A
USGS,209734440,1/24/16,2.13,A,2.04,A,2.07,A,5.6,A,3.8,A,4.4,A
USGS,209734440,1/25/16,2.27,A,2.06,A,2.13,A,9.4,A,4.2,A,5.8,A
USGS,209734440,1/26/16,2.75,A,2.18,A,2.4,A,37,A,6.9,A,17,A
USGS,209734440,1/27/16,2.8,A,2.56,A,2.66,A,40,A,24,A,31,A
USGS,209734440,1/28/16,2.67,A,2.45,A,2.52,A,31,A,17,A,21,A
USGS,209734440,1/29/16,2.45,A,2.28,A,2.35,A,17,A,9.7,A,13,A
USGS,209734440,1/30/16,2.28,A,2.2,A,2.23,A,9.7,A,7.5,A,8.4,A
USGS,209734440,1/31/16,2.2,A,2.18,A,2.19,A,7.5,A,6.9,A,7.1,A
USGS,209734440,2/1/16,2.18,A,2.14,A,2.16,A,6.9,A,5.9,A,6.4,A
USGS,209734440,2/2/16,2.14,A,2.1,A,2.12,A,5.9,A,5,A,5.4,A
USGS,209734440,2/3/16,3.59,A,2.1,A,2.56,A,127,A,5,A,38,A
USGS,209734440,2/4/16,3.17,A,2.52,A,2.76,A,76,A,22,A,39,A
USGS,209734440,2/5/16,2.52,A,2.3,A,2.41,A,22,A,10,A,15,A
USGS,209734440,2/6/16,2.3,A,2.22,A,2.26,A,10,A,8.1,A,9.2,A
USGS,209734440,2/7/16,2.23,A,2.18,A,2.21,A,8.4,A,6.9,A,7.6,A
USGS,209734440,2/8/16,2.18,A,2.15,A,2.17,A,6.9,A,6.1,A,6.5,A
USGS,209734440,2/9/16,2.15,A,2.12,A,2.14,A,6.1,A,5.4,A,5.8,A
USGS,209734440,2/10/16,2.12,A,2.09,A,2.11,A,5.4,A,4.8,A,5.1,A
USGS,209734440,2/11/16,2.21,A,2.07,A,2.1,A,7.7,A,4.4,A,5,A
USGS,209734440,2/12/16,2.07,A,2.06,A,2.07,A,4.4,A,4.2,A,4.3,A
USGS,209734440,2/13/16,2.07,A,2.04,A,2.06,A,4.4,A,3.8,A,4.2,A
USGS,209734440,2/14/16,2.04,A,2.02,A,2.03,A,3.8,A,3.5,A,3.7,A
USGS,209734440,2/15/16,2.24,A,2.03,A,2.1,A,8.7,A,3.7,A,5.2,A
USGS,209734440,2/16/16,4.15,A,2.15,A,3.05,A,218,A,6.1,A,77,A
USGS,209734440,2/17/16,2.78,A,2.39,A,2.57,A,39,A,14,A,25,A
USGS,209734440,2/18/16,2.4,A,2.25,A,2.32,A,15,A,9,A,11,A
USGS,209734440,2/19/16,2.25,A,2.19,A,2.22,A,9,A,7.2,A,8,A
USGS,209734440,2/20/16,2.19,A,2.16,A,2.18,A,7.2,A,6.4,A,6.8,A
USGS,209734440,2/21/16,2.16,A,2.15,A,2.15,A,6.4,A,6.1,A,6.2,A
USGS,209734440,2/22/16,3,A,2.13,A,2.35,A,58,A,5.6,A,17,A
USGS,209734440,2/23/16,2.92,A,2.6,A,2.77,A,51,A,27,A,39,A
USGS,209734440,2/24/16,5.33,A,2.55,A,3.34,A,520,A,24,A,131,A
USGS,209734440,2/25/16,3.65,A,2.62,A,3,A,136,A,28,A,61,A
USGS,209734440,2/26/16,2.62,A,2.38,A,2.49,A,28,A,14,A,20,A
USGS,209734440,2/27/16,2.38,A,2.28,A,2.33,A,14,A,9.7,A,12,A
USGS,209734440,2/28/16,2.28,A,2.23,A,2.26,A,9.7,A,8.4,A,9.1,A
USGS,209734440,2/29/16,2.23,A,2.19,A,2.21,A,8.4,A,7.2,A,7.9,A
USGS,209734440,3/1/16,2.19,A,2.16,A,2.18,A,7.2,A,6.4,A,6.8,A
USGS,209734440,3/2/16,2.24,A,2.14,A,2.19,A,8.7,A,5.9,A,7.1,A
USGS,209734440,3/3/16,2.14,A,2.12,A,2.12,A,5.9,A,5.4,A,5.5,A
USGS,209734440,3/4/16,2.16,A,2.12,A,2.14,A,6.4,A,5.4,A,5.9,A
USGS,209734440,3/5/16,2.12,A,2.09,A,2.11,A,5.4,A,4.8,A,5.1,A
USGS,209734440,3/6/16,2.1,A,2.07,A,2.09,A,5,A,4.4,A,4.7,A
USGS,209734440,3/7/16,2.08,A,2.07,A,2.07,A,4.6,A,4.4,A,4.4,A
USGS,209734440,3/8/16,2.07,A,2.06,A,2.07,A,4.4,A,4.2,A,4.3,A
USGS,209734440,3/9/16,2.06,A,2.05,A,2.05,A,4.2,A,4,A,4,A
USGS,209734440,3/10/16,2.06,A,2.04,A,2.05,A,4.2,A,3.8,A,3.9,A
USGS,209734440,3/11/16,2.05,A,2.03,A,2.04,A,4,A,3.7,A,3.8,A
USGS,209734440,3/12/16,2.04,A,2.02,A,2.02,A,3.8,A,3.5,A,3.5,A
USGS,209734440,3/13/16,3.34,A,2.02,A,2.15,A,94,A,3.5,A,11,A
USGS,209734440,3/14/16,4.18,A,2.5,A,3.05,A,224,A,20,A,74,A
USGS,209734440,3/15/16,3.96,A,2.58,A,2.97,A,184,A,26,A,60,A
USGS,209734440,3/16/16,2.58,A,2.33,A,2.44,A,26,A,12,A,17,A
USGS,209734440,3/17/16,2.33,A,2.22,A,2.26,A,12,A,8.1,A,9.4,A
USGS,209734440,3/18/16,2.22,A,2.15,A,2.18,A,8.1,A,6.1,A,6.9,A
USGS,209734440,3/19/16,2.15,A,2.11,A,2.13,A,6.1,A,5.2,A,5.6,A
USGS,209734440,3/20/16,2.13,A,2.11,A,2.12,A,5.6,A,5.2,A,5.4,A
USGS,209734440,3/21/16,2.12,A,2.09,A,2.1,A,5.4,A,4.8,A,5,A
USGS,209734440,3/22/16,2.09,A,2.06,A,2.07,A,4.8,A,4.2,A,4.3,A
USGS,209734440,3/23/16,2.07,A,2.05,A,2.06,A,4.4,A,4,A,4.1,A
USGS,209734440,3/24/16,2.06,A,2.04,A,2.05,A,4.2,A,3.8,A,3.9,A
USGS,209734440,3/25/16,2.06,A,2.04,A,2.05,A,4.2,A,3.8,A,4,A
USGS,209734440,3/26/16,2.05,A,2.01,A,2.03,A,4,A,3.3,A,3.6,A
USGS,209734440,3/27/16,3.96,A,2.01,A,2.37,A,184,A,3.3,A,21,A
USGS,209734440,3/28/16,4.35,A,2.67,A,3.24,A,258,A,31,A,91,A
USGS,209734440,3/29/16,2.67,A,2.33,A,2.47,A,31,A,12,A,19,A
USGS,209734440,3/30/16,2.33,A,2.22,A,2.27,A,12,A,8.1,A,9.5,A
USGS,209734440,3/31/16,2.48,A,2.18,A,2.2,A,19,A,6.9,A,7.4,A
